Episode,Steps,Total Reward,Epsilon,TD Error
195,12,-1.4700000000000002,0.5549463880672914,0.0008967795680897931
196,16,-1.65,0.5532815489030894,0.00037406110550364247
197,10,-1.23,0.5516217042563801,0.00029383139917626977
198,6,-0.9,0.549966839143611,0.0007575271083624102
199,27,-2.22,0.5483169386261801,0.0003627962586405273
200,34,-2.4600000000000004,0.5466719878103016,0.0003261572889160187
201,4,-0.66,0.5450319718468707,0.001206430810270831
202,56,-4.080000000000004,0.5433968759313301,0.0005126044964397027
203,2,-0.87,0.5417666853035361,0.0032922008394962177
204,10,-1.38,0.5401413852476254,0.00042501870775595306
205,42,-3.2700000000000022,0.5385209610918825,0.0007563027156720636
206,38,-3.2400000000000015,0.5369053982086068,0.00039079693612477156
207,15,-1.68,0.535294682013981,0.00022126132244011388
208,20,-1.9800000000000002,0.5336887979679391,0.00044035861174052116
209,15,-1.41,0.5320877315740353,0.0002726025440400311
210,24,-2.16,0.5304914683793133,0.0005814188978850628
211,9,-1.4100000000000001,0.5288999939741753,0.0009851379371765587
212,5,-0.93,0.5273132939922528,0.0008891171193681658
213,20,-1.83,0.525731354110276,0.0006560988864293904
214,26,-2.1,0.5241541600479452,0.00042652470773856086
215,6,-1.2,0.5225816975678014,0.00022130293230778383
216,32,-2.0700000000000003,0.521013952475098,0.00023262548734237498
217,30,-2.7300000000000004,0.5194509106176727,0.0002574353891153199
218,2,-0.72,0.5178925578858197,5.5855518439784646e-05
219,18,-1.74,0.5163388802121622,0.00015084064014243067
220,44,-2.9100000000000006,0.5147898635715258,0.0001672006207255353
221,2,-0.87,0.5132454939808112,0.0010072815930470824
222,6,-1.05,0.5117057574988688,0.000945898641172486
223,1,-0.75,0.5101706402263723,0.0003656433545984328
224,26,-2.2500000000000004,0.5086401283056932,0.00047554925717682077
225,26,-2.4000000000000004,0.5071142079207761,0.00031413735017010296
226,13,-1.74,0.5055928652970137,0.0002796937266024403
227,7,-1.17,0.5040760867011227,0.0003431345311193062
228,52,-3.570000000000003,0.5025638584410194,0.00029216129230637586
229,8,-1.1400000000000001,0.5010561668656963,0.00015757619576106663
230,42,-3.120000000000002,0.49955299836509925,0.0001551009844271383
231,37,-2.5200000000000005,0.49805433937000393,0.0004942484789549977
232,2,-0.72,0.4965601763518939,0.00017715223657432944
233,37,-2.37,0.49507049582283824,0.0003518728764312392
234,32,-2.3700000000000006,0.49358528433536975,0.0003180805937290643
235,25,-1.83,0.49210452848236363,0.00024096122040646151
236,9,-0.81,0.49062821489691655,0.00020485550036634473
237,14,-1.86,0.4891563302522258,0.00021116189886275345
238,6,-0.9,0.48768886126146915,0.00023995023730094545
239,7,-1.02,0.48622579467768473,0.00018145284047932364
240,4,-0.81,0.4847671172936517,0.0006085654204071034
241,4,-0.81,0.4833128159417707,0.0008612096062279306
242,23,-1.6199999999999999,0.4818628774939454,0.0005159974990301239
243,13,-1.14,0.48041728886146357,0.0003505695058265701
244,21,-2.1000000000000005,0.4789760369948792,0.0005819020644550966
245,2,-0.72,0.47753910888389456,0.00023414278985001147
246,1,-0.75,0.4761064915572429,0.006301742047071457
247,5,-0.78,0.4746781720825711,0.0012263948883628473
248,8,-1.29,0.4732541375663234,0.00028663284774665954
249,3,-0.99,0.4718343751536244,0.0006046980415703729
250,8,-1.29,0.47041887202816357,0.00018823591017280705
251,27,-2.0700000000000003,0.4690076154120791,0.000427919537523175
252,10,-1.23,0.46760059256584285,0.0003691767757118214
253,6,-0.75,0.4661977907881453,0.00021353668610875806
254,14,-0.84,0.4647991974157809,0.00014063738931976592
255,13,-0.9900000000000001,0.46340479982353355,0.0002458254409877834
256,9,-1.26,0.46201458542406293,0.0012625476030936828
