Episode,Steps,Total Reward,Epsilon,TD Error
351,1,-0.75,0.34729275681693234,0.09869042038917542
352,1,-0.75,0.3462508785464815,0.07129284739494324
353,2,-0.72,0.34521212591084205,0.0920613631606102
354,3,-0.84,0.34417648953310953,0.08701278765996297
355,1,-0.75,0.3431439600645102,0.08209946751594543
356,1,-0.75,0.34211452818431665,0.06852860748767853
357,1,-0.75,0.3410881845997637,0.10295917093753815
358,3,-0.84,0.3400649200459644,0.08761035154263179
359,3,-0.69,0.3390447252858265,0.08386853833993275
360,3,-0.84,0.33802759110996905,0.08896066745122273
361,1,-0.75,0.3370135083366391,0.11277762800455093
362,1,-0.75,0.3360024678116292,0.08740575611591339
363,1,-0.75,0.3349944604081943,0.09195472300052643
364,1,-0.75,0.33398947702696974,0.08868966996669769
365,1,-0.75,0.3329875085958888,0.09514689445495605
366,1,-0.75,0.33198854607010114,0.09244885295629501
367,2,-0.72,0.33099258043189084,0.08656375855207443
368,1,-0.75,0.32999960269059514,0.1023886501789093
369,1,-0.75,0.32900960388252337,0.07549210637807846
370,1,-0.75,0.3280225750708758,0.09164468199014664
371,3,-0.84,0.32703850734566314,0.0947646622856458
372,1,-0.75,0.32605739182362614,0.05534900724887848
373,1,-0.75,0.3250792196481553,0.07687775045633316
374,1,-0.75,0.3241039819892108,0.09672680497169495
375,3,-0.84,0.32313167004324317,0.08765507986148198
376,1,-0.75,0.32216227503311345,0.08885776251554489
377,1,-0.75,0.3211957882080141,0.08332450687885284
378,1,-0.75,0.32023220084339005,0.06919320672750473
379,1,-0.75,0.31927150424085987,0.09666462242603302
380,1,-0.75,0.3183136897281373,0.09492836892604828
381,1,-0.75,0.31735874865895286,0.09913238883018494
382,1,-0.75,0.316406672412976,0.08442266285419464
383,1,-0.75,0.3154574523957371,0.10309413075447083
384,3,-0.99,0.3145110800385499,0.09032972405354182
385,2,-0.72,0.31356754679843424,0.0910213515162468
386,1,-0.75,0.31262684415803893,0.08731180429458618
387,1,-0.75,0.3116889636255648,0.10418985784053802
388,1,-0.75,0.3107538967346881,0.10050835460424423
389,4,-0.96,0.30982163504448407,0.09251565299928188
390,1,-0.75,0.3088921701393506,0.08743437379598618
391,1,-0.75,0.30796549362893255,0.0837138295173645
392,1,-0.75,0.30704159714804574,0.06655146181583405
393,3,-0.84,0.3061204723566016,0.08213303486506145
394,1,-0.75,0.3052021109395318,0.08801383525133133
395,1,-0.75,0.3042865046067132,0.09092710167169571
396,1,-0.75,0.30337364509289305,0.11965219676494598
397,3,-0.84,0.30246352415761435,0.09483112394809723
398,1,-0.75,0.3015561335851415,0.08830735087394714
399,1,-0.75,0.30065146518438607,0.07921891659498215
400,2,-0.72,0.2997495107888329,0.10358850657939911
401,1,-0.75,0.2988502622564664,0.09092868119478226
402,1,-0.75,0.29795371146969696,0.08425594121217728
403,3,-0.84,0.29705985033528787,0.08817778279383977
404,1,-0.75,0.296168670784282,0.08269239217042923
405,1,-0.75,0.29528016477192914,0.09103761613368988
406,1,-0.75,0.29439432427761336,0.09576229751110077
407,2,-0.87,0.2935111413047805,0.0783032551407814
408,1,-0.75,0.29263060788086614,0.06998793035745621
409,3,-0.99,0.2917527160572235,0.09100266794363658
410,1,-0.75,0.29087745790905184,0.1045541763305664
411,2,-0.87,0.2900048255353247,0.07732254266738892
412,1,-0.75,0.28913481105871874,0.10585937649011612
413,1,-0.75,0.28826740662554257,0.08633533120155334
414,2,-0.87,0.28740260440566595,0.10106196254491806
415,1,-0.75,0.28654039659244895,0.09184581786394119
416,1,-0.75,0.2856807754026716,0.09976266324520111
417,2,-0.87,0.2848237330764636,0.09959523379802704
418,1,-0.75,0.2839692618772342,0.09060271829366684
419,1,-0.75,0.2831173540916025,0.09900979697704315
420,1,-0.75,0.28226800202932767,0.08813603222370148
421,1,-0.75,0.28142119802323967,0.0905325636267662
422,1,-0.75,0.28057693442917,0.07744109630584717
423,2,-0.72,0.27973520362588244,0.07620196044445038
424,1,-0.75,0.2788959980150048,0.06459802389144897
425,1,-0.75,0.2780593100209598,0.08148118108510971
426,1,-0.75,0.2772251320908969,0.0801609605550766
427,2,-0.87,0.2763934566946242,0.08230480179190636
428,1,-0.75,0.2755642763245403,0.08829891681671143
429,1,-0.75,0.27473758349556665,0.09440235048532486
430,1,-0.75,0.27391337074507993,0.09530878812074661
431,5,-0.93,0.2730916306328447,0.08980577290058137
432,1,-0.75,0.27227235574094616,0.08316567540168762
433,1,-0.75,0.2714555386737233,0.08436599373817444
434,1,-0.75,0.2706411720577021,0.09342531114816666
435,4,-1.11,0.269829248541529,0.09464274160563946
436,1,-0.75,0.2690197607959044,0.08548469096422195
437,1,-0.75,0.26821270151351667,0.08901174366474152
438,1,-0.75,0.2674080634089761,0.10723520815372467
439,1,-0.75,0.2666058392187492,0.07515354454517365
440,1,-0.75,0.26580602170109296,0.07007592916488647
441,1,-0.75,0.26500860363598966,0.0881844013929367
442,2,-0.72,0.2642135778250817,0.08797384798526764
443,1,-0.75,0.26342093709160647,0.07916522026062012
444,1,-0.75,0.26263067428033166,0.08663984388113022
445,1,-0.75,0.26184278225749064,0.0727250725030899
446,1,-0.75,0.26105725391071816,0.07706797122955322
447,2,-0.72,0.260274082148986,0.07672639191150665
448,1,-0.75,0.2594932599025391,0.07328061014413834
449,1,-0.75,0.25871478012283144,0.07699383795261383
450,2,-0.72,0.25793863578246295,0.0797058492898941
451,1,-0.75,0.2571648198751156,0.11414264142513275
452,1,-0.75,0.25639332541549026,0.0670093223452568
453,1,-0.75,0.2556241454392438,0.07295581698417664
454,1,-0.75,0.25485727300292604,0.08879789710044861
455,1,-0.75,0.25409270118391725,0.09478485584259033
456,3,-0.84,0.2533304230803655,0.09118479490280151
457,1,-0.75,0.25257043181112443,0.07838765531778336
458,2,-0.87,0.25181272051569104,0.06894892081618309
459,1,-0.75,0.251057282354144,0.07967229187488556
460,1,-0.75,0.25030411050708157,0.0982065498828888
461,1,-0.75,0.24955319817556032,0.07007667422294617
462,1,-0.75,0.24880453858103363,0.09257524460554123
463,1,-0.75,0.24805812496529053,0.11360999196767807
464,1,-0.75,0.24731395059039465,0.07633838802576065
465,4,-0.96,0.24657200873862348,0.08976750820875168
466,1,-0.75,0.2458322927124076,0.08270512521266937
467,1,-0.75,0.24509479583427038,0.10487642139196396
468,1,-0.75,0.24435951144676757,0.06478936970233917
469,1,-0.75,0.24362643291242728,0.07261347770690918
470,1,-0.75,0.24289555361369,0.09608104825019836
471,1,-0.75,0.24216686695284892,0.06356266140937805
472,3,-0.84,0.24144036635199037,0.09103716164827347
473,1,-0.75,0.24071604525293439,0.09841743111610413
474,1,-0.75,0.2399938971171756,0.08211751282215118
475,3,-0.84,0.23927391542582405,0.07724300275246303
476,1,-0.75,0.23855609367954658,0.07790185511112213
477,1,-0.75,0.23784042539850794,0.07135890424251556
478,1,-0.75,0.2371269041223124,0.10138235986232758
479,1,-0.75,0.23641552340994548,0.07625000178813934
480,1,-0.75,0.23570627683971565,0.10869802534580231
481,1,-0.75,0.2349991580091965,0.09715147316455841
482,1,-0.75,0.2342941605351689,0.09814155101776123
483,2,-0.72,0.23359127805356342,0.08739274740219116
484,1,-0.75,0.23289050421940272,0.09319397062063217
485,1,-0.75,0.2321918327067445,0.05292163044214249
486,1,-0.75,0.23149525720862427,0.09196469187736511
487,1,-0.75,0.2308007714369984,0.0764804482460022
488,1,-0.75,0.2301083691226874,0.07667779177427292
489,1,-0.75,0.22941804401531934,0.07826177030801773
490,6,-1.05,0.2287297898832734,0.08788640300432841
491,3,-0.69,0.22804360051362357,0.09164795279502869
492,1,-0.75,0.2273594697120827,0.09312251210212708
493,1,-0.75,0.22667739130294645,0.06235369294881821
494,1,-0.75,0.22599735912903762,0.08993463963270187
495,1,-0.75,0.2253193670516505,0.09509122371673584
496,1,-0.75,0.22464340895049556,0.05994468182325363
497,1,-0.75,0.22396947872364406,0.10380975902080536
498,3,-0.84,0.22329757028747313,0.07982489963372548
499,1,-0.75,0.2226276775766107,0.0939248576760292
500,1,-0.75,0.22195979454388087,0.07782689481973648
501,1,-0.75,0.22129391516024924,0.09647166728973389
502,1,-0.75,0.2206300334147685,0.07977212220430374
503,1,-0.75,0.2199681433145242,0.0973282903432846
504,3,-0.84,0.21930823888458062,0.07911495864391327
505,1,-0.75,0.21865031416792688,0.06695910543203354
506,1,-0.75,0.2179943632254231,0.08511752635240555
507,1,-0.75,0.21734038013574683,0.07449597865343094
508,1,-0.75,0.21668835899533959,0.06607061624526978
509,1,-0.75,0.21603829391835358,0.10666289180517197
510,1,-0.75,0.21539017903659852,0.07413457334041595
511,1,-0.75,0.21474400849948871,0.11130820214748383
512,2,-0.72,0.21409977647399026,0.09110644087195396
513,1,-0.75,0.21345747714456828,0.09404189884662628
514,2,-0.87,0.21281710471313459,0.07197872549295425
515,1,-0.75,0.2121786533989952,0.08262372016906738
